,prefecture,city,town,category,rank,url,name,date,reviewCount,uberScore,uberCategoryCount,bizTimeLength,menuCount,menuDescriptionRate,menuDescriptionAve,menuPhotoRate,menuPriceAve
926,東京都,千代田区,猿楽町,ハンバーガー,375.0,https://www.ubereats.com/jp/store/%E9%87%8E%E9%83%8E%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3-%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B%E5%BA%97-yaro-ramen-sangenjaya/RZWqF49bTuqDcPOLNCctmA,野郎ラーメン 三軒茶屋店 Yaro Ramen Sangenjaya,2021/7/29,106.0,4.4,3.0,12:00-15:00,21.0,0.852304014,41.0,14.0,1012.0
927,東京都,千代田区,猿楽町,ハンバーガー,376.0,https://www.ubereats.com/jp/store/%E6%81%B5%E6%AF%94%E5%AF%BF-%E5%9C%9F%E9%8D%8B%E7%82%8A%E3%81%8D%E3%81%93%E3%81%AF%E3%82%93-%E3%81%AA%E3%81%8B%E3%82%88%E3%81%97-%E3%81%AF%E3%81%AA%E3%82%8C-nakayoshi-hanare-rise-cooked-in-a-donabe-clay-pot/dQZTfSUVS6e0W9-Kd0hoPA,恵比寿 土鍋炊きごはん なかよし はなれ nakayoshi hanare -Rise cooked in a Donabe Clay Pot -,2021/7/29,56.0,4.6,1.0,11:00-20:00,28.0,0.833449109,28.0,22.0,1428.0
928,東京都,千代田区,猿楽町,ハンバーガー,377.0,https://www.ubereats.com/jp/store/%E9%A4%83%E5%AD%90%E3%81%AE%E7%8E%8B%E5%B0%86-%E4%B8%8B%E5%8C%97%E6%B2%A2/_-sZL5krSIu4H_VIscXTuQ,餃子の王将 下北沢,2021/7/29,188.0,4.5,4.0,12:00-23:00,19.0,0.916769197,37.0,26.0,1669.0
929,東京都,千代田区,猿楽町,ハンバーガー,378.0,https://www.ubereats.com/jp/store/%E8%96%A9%E6%91%A9%E5%9B%BD%E9%B6%8F/f1Cq0MoQS3SHmWZxF7t8zw,薩摩国鶏,2021/7/29,115.0,4.0,4.0,12:00-15:00,21.0,0.692990661,61.0,28.0,1069.0
930,東京都,千代田区,猿楽町,ハンバーガー,379.0,https://www.ubereats.com/jp/store/%E3%82%B7%E3%82%BF%E3%83%BC%E3%83%A9-%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B%E5%BA%97-sitara-sangenjaya/SK87rj_uROuIwvNF0qK8Yg,シターラ 三軒茶屋店 SITARA Sangenjaya,2021/7/29,89.0,4.7,2.0,11:00-20:00,17.0,0.320653787,54.0,28.0,1595.0
931,東京都,千代田区,猿楽町,ハンバーガー,380.0,https://www.ubereats.com/jp/store/%E9%87%8E%E8%8F%9C%E3%81%8B%E7%BE%8E%E5%91%B3%E3%81%97%E3%81%84%E3%83%9B%E3%83%AA%E3%83%A5%E3%83%BC%E3%83%A0%E3%82%B5%E3%83%B3%E3%83%88%E3%82%A4%E3%83%83%E3%83%81%E5%B0%82%E9%96%80%E5%BA%97-%E3%82%B5%E3%83%B3%E3%83%88%E3%82%A4%E3%83%83%E3%83%81%E3%83%BB%E3%83%95%E3%82%A1%E3%83%BC%E3%83%A0-%E6%B8%8B%E8%B0%B7%E5%BA%97/QtXie_pLQj-XYPMf-m3Lsg,野菜が美味しいボリュームサンドイッチ専門店 サンドイッチ・ファーム 渋谷店,2021/7/29,23.0,4.8,2.0,12:00-23:00,9.0,0.880569306,83.0,7.0,1447.0
932,東京都,千代田区,猿楽町,ハンバーガー,381.0,https://www.ubereats.com/jp/store/%E5%90%89%E9%87%8E%E5%AE%B6-%E6%AD%A6%E8%94%B5%E5%B0%8F%E5%B1%B1%E5%BA%97-yoshinoya-musashikoyama/bh2GVc2gT-Gb0hOx5BOLXQ,吉野家 武蔵小山店 Yoshinoya MUSASHIKOYAMA,2021/7/29,83.0,4.4,5.0,12:00-15:00,13.0,0.62452607,99.0,22.0,1750.0
933,東京都,千代田区,猿楽町,ハンバーガー,382.0,https://www.ubereats.com/jp/store/%E3%83%AC%E3%82%B9%E3%83%88%E3%83%A9%E3%83%B3-%E3%83%9E%E3%83%9E-restaurant-mama/z64X_6-kSRa5RyxqO_R-pw,レストラン ママ RESTAURANT MAMA.,2021/7/29,65.0,4.6,5.0,11:00-20:00,4.0,0.891135212,67.0,8.0,1585.0
934,東京都,千代田区,猿楽町,ハンバーガー,383.0,https://www.ubereats.com/jp/store/%E9%8A%80%E5%BA%A7%E3%82%A2%E3%82%B9%E3%82%BF%E3%83%BC-%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B%E8%B3%93%E9%A4%A8-ginza-aster-sangenjaya/xRc6Id4pQXW5uKsfeVtP1A,銀座アスター 三軒茶屋賓館 Ginza Aster Sangenjaya,2021/7/29,11.0,4.5,5.0,12:00-23:00,23.0,0.432592429,37.0,14.0,1652.0
935,東京都,千代田区,猿楽町,ハンバーガー,384.0,https://www.ubereats.com/jp/store/%E6%9C%AC%E5%A0%B4!!%E3%82%A2%E3%83%A1%E3%83%AA%E3%82%AB%E7%9B%B4%E8%BC%B8%E5%85%A5!!harvest-potatoes-%E4%B8%96%E7%94%B0%E8%B0%B7%E5%8C%97%E6%B2%A2/VMFdo6r_RBiDBRj055PSFQ,本場!!アメリカ直輸入!!Harvest Potatoes 世田谷北沢,2021/7/29,100.0,4.0,4.0,12:00-15:00,15.0,0.454347997,59.0,30.0,1595.0
936,東京都,千代田区,猿楽町,ハンバーガー,385.0,https://www.ubereats.com/jp/store/%E6%9D%B1%E4%BA%AC%E5%8F%B0%E6%B9%BE-%E3%80%9C%E6%9D%B1%E4%BA%AC%E7%9A%84%E7%BE%8E%E5%91%B3%E5%89%B5%E4%BD%9C%E5%8F%B0%E6%B9%BE%E9%A3%9F%E5%A0%82%E3%80%9C-tokyo-taiwan/pfbKOX2ORsugKP3bel2PSw,東京台湾 ?東京的美味創作台湾食堂? Tokyo Taiwan,2021/7/29,120.0,4.7,5.0,11:00-20:00,18.0,0.132697144,51.0,24.0,1018.0
937,東京都,千代田区,猿楽町,ハンバーガー,386.0,https://www.ubereats.com/jp/store/%E9%A4%83%E5%AD%90%E3%81%AE%E7%8E%8B%E5%B0%86-%E6%B8%8B%E8%B0%B7%E3%83%8F%E3%83%81%E5%85%AC%E5%8F%A3/HFYQCLrXSy2wd-TCY2w8jw,餃子の王将 渋谷ハチ公口,2021/7/29,91.0,4.8,2.0,12:00-23:00,24.0,0.782564171,37.0,10.0,1148.0
938,東京都,千代田区,猿楽町,ハンバーガー,387.0,https://www.ubereats.com/jp/store/%E5%A4%A9%E4%B8%BC%E3%81%A6%E3%82%93%E3%82%84-%E6%81%B5%E6%AF%94%E5%AF%BF-tendon-tenya-ebisu/N5biOCYlR-Cr6D0oVz95Zg,天丼てんや 恵比寿 Tendon tenya Ebisu,2021/7/29,74.0,4.4,3.0,12:00-15:00,14.0,0.372691769,30.0,22.0,1155.0
939,東京都,千代田区,猿楽町,ハンバーガー,388.0,https://www.ubereats.com/jp/store/28tacos/t52c_u8SRl6PLzDG_ktMFw,28tacos,2021/7/29,137.0,4.6,1.0,11:00-20:00,27.0,0.942887754,41.0,22.0,1568.0
940,東京都,千代田区,猿楽町,ハンバーガー,389.0,https://www.ubereats.com/jp/store/%E3%82%89%E3%81%81%E3%82%81%E3%82%93%E5%86%A0%E5%B0%BE-ramen-kamuro/TEG5CQv7QHWnyGJl7hz90w,らぁめん冠尾 RAMEN KAMURO,2021/7/29,41.0,4.5,4.0,12:00-23:00,17.0,0.857704253,11.0,6.0,1932.0
941,東京都,千代田区,猿楽町,ハンバーガー,390.0,https://www.ubereats.com/jp/store/%E5%8F%8C%E5%AD%90%E9%BA%BB%E8%BE%A3%E6%B9%AF-futagomaratan/OazqTNxpR5e53ZsfbGTU5Q,双子麻辣湯 FUTAGOMARATAN,2021/7/29,96.0,4.0,2.0,12:00-15:00,19.0,0.807869827,24.0,14.0,1357.0
942,東京都,千代田区,猿楽町,ハンバーガー,391.0,https://www.ubereats.com/jp/store/%E7%A9%B6%E6%A5%B5%E3%81%AE%E3%83%95%E3%83%AD%E3%83%83%E3%82%B3%E3%83%AA%E3%83%BC%E3%81%A8%E9%B6%8F%E8%83%B8%E8%82%89-%E6%B8%8B%E8%B0%B7%E5%BA%97-the-ultimate-broccoli-%26-chicken-breast-shibuya/D1x2cgUMQMCckC_dyG2kmQ,究極のブロッコリーと鶏胸肉 渋谷店 The ultimate broccoli & chicken breast Shibuya,2021/7/29,86.0,4.7,1.0,11:00-20:00,29.0,0.14788451,27.0,8.0,1691.0
943,東京都,千代田区,猿楽町,ハンバーガー,392.0,https://www.ubereats.com/jp/store/%E5%90%89%E9%87%8E%E5%AE%B6-%E9%9D%92%E5%B1%B1%E4%B8%80%E4%B8%81%E7%9B%AE%E5%BA%97-yoshinoya-aoyama-1-chome/NM428BPyQkOufPv6amx8LA,吉野家 青山一丁目店 Yoshinoya AOYAMA 1 CHOME,2021/7/29,146.0,4.8,4.0,12:00-23:00,4.0,0.994338758,5.0,15.0,1909.0
944,東京都,千代田区,猿楽町,ハンバーガー,393.0,https://www.ubereats.com/jp/store/%E9%89%84%E3%83%8F%E3%83%B32%E3%83%95%E3%83%A9%E3%82%B98%E5%8F%B7-teppan2puls8go/zv1a-59AROyDxa8-CTil3A,鉄パン2プラス8号 teppan2puls8go,2021/7/29,33.0,4.4,3.0,12:00-15:00,6.0,0.28220836,94.0,6.0,1998.0
945,東京都,千代田区,猿楽町,ハンバーガー,394.0,https://www.ubereats.com/jp/store/%E3%82%AF%E3%83%AA%E3%83%BC%E3%83%B3%E3%83%95%E3%83%A9%E3%82%B5%E3%83%BC%E3%82%B9-%E9%9D%92%E5%B1%B1%E4%B8%80%E4%B8%81%E7%9B%AE%E5%BA%97-green-brothers-aoyama-itchome-branch/TfXYZS6RROW_3cVSY4r8tg,グリーンブラザーズ 青山一丁目店 GREEN BROTHERS AOYAMA ITCHOME BRANCH,2021/7/29,12.0,4.6,4.0,11:00-20:00,15.0,0.151582441,0.0,15.0,1064.0
946,東京都,千代田区,猿楽町,ハンバーガー,395.0,https://www.ubereats.com/jp/store/%E3%82%B7%E3%82%AB%E3%82%B3%E3%83%92%E3%82%B5-%E3%83%AA%E3%83%8F%E3%83%95%E3%83%AA%E3%83%83%E3%82%AF-%E6%81%B5%E6%AF%94%E5%AF%BF/YGfTUHs4RruDsf0_wt37_w,シカゴピザ リパブリック 恵比寿,2021/7/29,68.0,4.5,2.0,12:00-23:00,16.0,0.601140113,8.0,13.0,1759.0
947,東京都,千代田区,猿楽町,ハンバーガー,396.0,https://www.ubereats.com/jp/store/dean-%26-deluca-%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%83%E3%83%88%E3%82%B9%E3%83%88%E3%82%A2-%E5%BA%83%E5%B0%BE-dean-%26-deluca-market-store-hiroo/uqrf4mcgRIaor2xjZILIxA,DEAN & DELUCA マーケットストア 広尾 DEAN & DELUCA Market Store Hiroo,2021/7/29,190.0,4.0,1.0,12:00-15:00,18.0,0.620517064,99.0,5.0,1987.0
948,東京都,千代田区,猿楽町,ハンバーガー,397.0,https://www.ubereats.com/jp/store/%E8%9F%BB%E6%9C%88-%E3%81%AF%E3%81%AA%E3%82%8C%E5%BA%97-arizuki-hanare/bhwWrKw3TxGzajqpmCm7hg,蟻月 はなれ店 ARIZUKI HANARE,2021/7/29,81.0,4.7,5.0,11:00-20:00,7.0,0.678063646,61.0,21.0,1094.0
949,東京都,千代田区,猿楽町,ハンバーガー,398.0,https://www.ubereats.com/jp/store/%E3%81%8B%E3%82%89%E3%81%82%E3%81%91%E3%82%AF%E3%83%A9%E3%83%B3%E3%83%95%E3%83%AA%E9%87%91%E8%B3%9E%E5%8F%97%E8%B3%9E%E3%81%A8%E3%82%8A%E3%81%84%E3%81%A1%E3%81%99%E6%B8%8B%E8%B0%B7%E6%96%B0%E5%8D%97%E5%8F%A3%E5%BA%97/BoxGYAwyTwC3QGRW83L6ig,【からあげグランプリ金賞受賞】とりいちず渋谷新南口店,2021/7/29,105.0,4.8,3.0,12:00-23:00,8.0,0.648896452,61.0,23.0,1293.0
950,東京都,千代田区,猿楽町,ハンバーガー,399.0,https://www.ubereats.com/jp/store/%E3%82%B5-%E3%83%AA%E3%83%88%E3%83%AB%E3%83%98%E3%83%BC%E3%82%AB%E3%83%AA%E3%83%BC-%E3%83%88%E3%83%BC%E3%82%AD%E3%83%A7%E3%83%BC-the-little-bakery-tokyo/-3f0MCRXThiWfwhjaMO8EQ,ザ リトルベーカリー トーキョー The Little BAKERY Tokyo,2021/7/29,195.0,4.4,2.0,12:00-15:00,9.0,0.045548227,6.0,13.0,1575.0
951,東京都,千代田区,猿楽町,ハンバーガー,400.0,https://www.ubereats.com/jp/store/%E9%8A%80%E3%81%9F%E3%81%93%E3%83%8F%E3%82%A4%E3%83%9B%E3%83%BC%E3%83%AB%E9%85%92%E5%A0%B4-%E6%B8%8B%E8%B0%B7%E6%9D%B1%E5%8F%A3%E5%BA%97-gindaco-hi-ball-sakaba-shibuya-higashiguchi/o3MjJuVDQWyjX_8qgFUypg,銀だこハイボール酒場 渋谷東口店 Gindaco Hi-Ball Sakaba Shibuya Higashiguchi,2021/7/29,87.0,4.6,5.0,11:00-20:00,14.0,0.701763386,93.0,17.0,1974.0
952,東京都,千代田区,猿楽町,ハンバーガー,401.0,https://www.ubereats.com/jp/store/%E9%95%B7%E5%B2%A1%E7%94%9F%E5%A7%9C%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3-%E3%81%97%E3%82%87%E3%81%86%E3%81%8B%E3%81%AE%E6%B9%AF-%E6%B8%8B%E8%B0%B7%E6%98%8E%E6%B2%BB%E9%80%9A%E3%82%8A%E5%BA%97-nagaoka-syouga-ramen-syouganoyu-shibuya-meijidooriten/mC84Th1TTv62qcuf-Stzpg,長岡生姜ラーメン しょうがの湯 渋谷明治通り店 Nagaoka Syouga Ramen Syouganoyu Shibuya Meijidooriten,2021/7/29,121.0,4.5,4.0,12:00-23:00,30.0,0.136566066,77.0,8.0,1575.0
953,東京都,千代田区,猿楽町,ハンバーガー,402.0,https://www.ubereats.com/jp/store/%E3%81%AF%E3%81%AA%E3%81%BE%E3%82%8B%E3%81%86%E3%81%A8%E3%82%93-%E6%B8%8B%E8%B0%B7%E5%85%AC%E5%9C%92%E9%80%9A%E3%82%8A%E5%BA%97-hanamaru-udon-shibuya-koendori/jp_3FIlQT-6Gki7iweZE5A,はなまるうどん 渋谷公園通り店 Hanamaru Udon SHIBUYA-KOENDORI,2021/7/29,173.0,4.0,4.0,12:00-15:00,18.0,0.338645772,64.0,9.0,1215.0
954,東京都,千代田区,猿楽町,ハンバーガー,403.0,https://www.ubereats.com/jp/store/%E3%83%AF%E3%83%BC%E3%83%AB%E3%83%88%E3%83%81%E3%82%AD%E3%83%B3%E3%83%BB%E3%83%86%E3%83%AA%E5%BA%83%E5%B0%BE/Td5XdSL3TUmDruTnisczgA,ワールドチキン・デリ広尾,2021/7/29,65.0,4.7,2.0,11:00-20:00,13.0,0.256588434,95.0,18.0,1530.0
955,東京都,千代田区,猿楽町,ハンバーガー,404.0,https://www.ubereats.com/jp/store/%E6%B5%B7%E5%8D%97%E9%B6%8F%E9%A3%AF%E9%A3%9F%E5%A0%82-%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E6%9C%AC%E5%BA%97-hainan-jeefan-rsataurant-azabu/dal8e4YnSI2-nxoAy7YzZw,海南鶏飯食堂 麻布十番本店 Hainan Jeefan Rsataurant Azabu,2021/7/29,44.0,4.8,2.0,12:00-23:00,3.0,0.003727309,63.0,22.0,1227.0
956,東京都,千代田区,猿楽町,ハンバーガー,405.0,https://www.ubereats.com/jp/store/%E4%B8%AD%E8%8F%AF-%E9%A4%83%E5%AD%90-%E6%B8%8B%E8%B0%B7%E9%A4%83%E5%AD%90-%E6%81%B5%E6%AF%94%E5%AF%BF%E5%BA%97-chinese-gyoza-shibuya-gyoza-ebisu/Upcq6QW-Swa-DILq8cAPXQ,中華 餃子 渋谷餃子 恵比寿店 Chinese Gyoza Shibuya Gyoza Ebisu,2021/7/29,75.0,4.4,4.0,12:00-15:00,10.0,0.30088124,47.0,15.0,1106.0
957,東京都,千代田区,猿楽町,ハンバーガー,406.0,https://www.ubereats.com/jp/store/%E4%BF%BA%E6%B5%81%E9%A4%83%E5%AD%90%E9%A3%AF%E5%BA%97-oreryu-gyozarestaurant/pY7HC7JwQ8SjVpH3Vt0AnQ,俺流餃子飯店 oreryu gyozarestaurant,2021/7/29,91.0,4.6,4.0,11:00-20:00,20.0,0.900865906,43.0,24.0,1053.0
958,東京都,千代田区,猿楽町,ハンバーガー,407.0,https://www.ubereats.com/jp/store/%E3%81%AF%E3%81%AA%E3%81%BE%E3%82%8B%E3%81%86%E3%81%A8%E3%82%93-%E7%9B%AE%E9%BB%92%E9%A7%85%E6%9D%B1%E5%8F%A3%E5%BA%97-hanamaru-udon-meguro-eki-higashi/O1dS0pZqTGuCWyyR3WHwnA,はなまるうどん 目黒駅東口店 Hanamaru Udon MEGURO EKI HIGASHI,2021/7/29,67.0,4.5,3.0,12:00-23:00,12.0,0.640632733,96.0,17.0,1419.0
959,東京都,千代田区,猿楽町,ハンバーガー,408.0,https://www.ubereats.com/jp/store/%E8%BF%91%E6%B1%9F%E4%BA%AD%E5%A5%A5%E5%BA%A7-oumitei-okuza/SQO9lHTwTg-9eptfG6uopw,近江亭奥座 Oumitei OKUZA,2021/7/29,139.0,4.0,3.0,12:00-15:00,11.0,0.066177615,68.0,17.0,1579.0
960,東京都,千代田区,猿楽町,ハンバーガー,409.0,https://www.ubereats.com/jp/store/aneacafe-%E7%99%BD%E9%87%91%E5%BA%97/9GHXmlJmR92hZLVBUShaKw,aneacafe 白金店,2021/7/29,102.0,4.7,5.0,11:00-20:00,28.0,0.601721637,34.0,27.0,1109.0
961,東京都,千代田区,猿楽町,ハンバーガー,410.0,https://www.ubereats.com/jp/store/%E9%B6%8F%E3%81%9D%E3%81%AF%E5%8D%81%E7%95%AA156%E9%BA%BB%E5%B8%83%E5%8D%81%E7%95%AA%E6%9C%AC%E5%BA%97%E9%B6%8F%E7%99%BD%E6%B9%AF%E3%83%A9%E3%83%BC%E3%83%A1%E3%83%B3/usOqJB05StuGeUU6t4-GFg,鶏そば十番156麻布十番本店（鶏白湯ラーメン）,2021/7/29,127.0,4.8,4.0,12:00-23:00,20.0,0.230589112,5.0,6.0,1185.0
962,東京都,千代田区,猿楽町,ハンバーガー,411.0,https://www.ubereats.com/jp/store/%E7%84%BC%E9%B3%A5%E4%BD%90%E7%94%B0%E5%8D%81%E9%83%8E-%E5%9B%B2%E3%83%A0-%E5%BA%83%E5%B0%BE%E5%BA%97/IR1WoW_NSfub4u9CAIF7vg,焼鳥佐田十郎 囲ム 広尾店,2021/7/29,126.0,4.4,1.0,12:00-15:00,21.0,0.315794605,77.0,29.0,1929.0
963,東京都,千代田区,猿楽町,ハンバーガー,412.0,https://www.ubereats.com/jp/store/%E3%82%BB%E3%82%AB%E3%83%95%E3%83%AC%E3%83%BC%E3%83%88%E3%83%BB%E3%82%B5%E3%83%8D%E3%83%83%E3%83%86%E3%82%A3%E3%83%BB%E3%82%A8%E3%82%B9%E3%83%95%E3%83%AC%E3%83%83%E3%82%BD-%E5%BA%83%E5%B0%BE%E5%BA%97/ANiywxmGSbyi45dXs-SHNg,セガフレード・ザネッティ・エスプレッソ 広尾店,2021/7/29,154.0,4.6,5.0,11:00-20:00,15.0,0.601013773,82.0,18.0,1549.0
964,東京都,千代田区,猿楽町,ハンバーガー,413.0,https://www.ubereats.com/jp/store/%E5%90%89%E9%87%8E%E5%AE%B6-%E4%B8%89%E8%BB%92%E8%8C%B6%E5%B1%8B%E5%BA%97-yoshinoya-sangenjiyaya/sUopeEYXSISvDuNKFQdOpA,吉野家 三軒茶屋店 Yoshinoya SANGENJIYAYA,2021/7/29,36.0,4.5,1.0,12:00-23:00,24.0,0.270646443,32.0,22.0,1123.0
965,東京都,千代田区,猿楽町,ハンバーガー,414.0,https://www.ubereats.com/jp/store/%E3%82%A2%E3%83%92%E3%82%AA%E3%83%95%E3%82%A1%E3%83%BC%E3%83%A0%E3%82%B9%E3%83%9E%E3%83%BC%E3%82%B1%E3%83%83%E3%83%88-abiofarms-market/UMVFJ_XZTCWSCLd6x-kX8Q,アビオファームズマーケット abiofarm's market,2021/7/29,29.0,4.0,4.0,12:00-15:00,9.0,0.589681496,51.0,21.0,1770.0
966,東京都,千代田区,猿楽町,ハンバーガー,415.0,https://www.ubereats.com/jp/store/%E3%83%AC%E3%82%A4%E3%83%B3%E3%83%9B%E3%83%BC%E3%83%8F%E3%83%BC%E3%83%88%E3%83%A9%E3%83%B3%E3%83%86%E3%82%A6%E3%83%BC-rainbowbirdrendezvous/H3o1pgJTRLS0snAswljQWg,レインボーバードランデヴー Rainbowbirdrendezvous,2021/7/29,126.0,4.7,1.0,11:00-20:00,28.0,0.249000672,81.0,24.0,1213.0
967,東京都,千代田区,猿楽町,ハンバーガー,416.0,https://www.ubereats.com/jp/store/%E3%82%BF%E3%82%B3%E3%83%98%E3%83%AB-%E6%B8%8B%E8%B0%B7%E9%81%93%E7%8E%84%E5%9D%82%E5%BA%97-taco-bell-shibuya-dogenzaka/Yiylqj6vSs-DK0gCYDmMFA,タコベル 渋谷道玄坂店 Taco Bell Shibuya Dogenzaka,2021/7/29,89.0,4.8,2.0,12:00-23:00,29.0,0.915522168,4.0,22.0,1028.0
968,東京都,千代田区,猿楽町,ハンバーガー,417.0,https://www.ubereats.com/jp/store/%E3%81%8A%E5%A5%BD%E3%81%BF%E7%84%BC%E3%81%8D%E3%81%84%E3%81%BE%E3%82%8A%E6%B8%8B%E8%B0%B7%E5%BA%97-okonomiyakiimarisibuyatenn/ICzRm6RkQFyM4FmWMJ0gcg,お好み焼きいまり渋谷店 Okonomiyakiimarisibuyatenn,2021/7/29,19.0,4.4,2.0,12:00-15:00,13.0,0.409040974,28.0,30.0,1677.0
969,東京都,千代田区,猿楽町,ハンバーガー,418.0,https://www.ubereats.com/jp/store/%E7%84%BC%E9%B3%A5%E3%81%A8%E6%8F%9A%E3%81%91%E9%B6%8F-%E7%BE%8E%E7%A5%9E%E9%B6%8Fbijindori/wz2FsV-2T4CAKznjH2YGkA,焼鳥と揚げ鶏　美神鶏（Bijindori）,2021/7/29,15.0,4.6,5.0,11:00-20:00,21.0,0.810748123,89.0,22.0,1901.0
970,東京都,千代田区,猿楽町,ハンバーガー,419.0,https://www.ubereats.com/jp/store/%E4%B8%AD%E5%9C%8B%E9%A3%AF%E5%BA%97-%E3%83%86%E3%82%A4%E3%82%AF%E3%82%A2%E3%82%A6%E3%83%88%E5%BA%97/90h9lF5MTeKGD_496GoHPg,中國飯店　テイクアウト店,2021/7/29,178.0,4.5,3.0,12:00-23:00,18.0,0.143368766,13.0,8.0,1243.0
971,東京都,千代田区,猿楽町,ハンバーガー,420.0,https://www.ubereats.com/jp/store/%E6%A0%BC%E4%B9%8B%E9%80%B2r%2B-kakunoshin-r%2B/rnsFScJtS-qAF6w23i8ucA,格之進Ｒ＋ KAKUNOSHIN R+,2021/7/29,100.0,4.0,2.0,12:00-15:00,8.0,0.531167492,41.0,23.0,1280.0
972,東京都,千代田区,猿楽町,ハンバーガー,421.0,https://www.ubereats.com/jp/store/%E4%BD%8E%E7%B3%96%E8%B3%AA%E3%83%AD%E3%83%BC%E3%82%B9%E3%83%88%E3%83%92%E3%83%BC%E3%83%95%E3%82%B5%E3%83%A9%E3%82%BF%E5%B0%82%E9%96%80%E5%BA%97-body-make-kitchen%40craft-cheese-market-%E6%B8%8B%E8%B0%B7/xvZruc9rSiazUDMLWnm_Fw,低糖質ローストビーフサラダ専門店 Body make kitchen＠CRAFT CHEESE MARKET 渋谷,2021/7/29,10.0,4.7,3.0,11:00-20:00,9.0,0.858424585,69.0,21.0,1393.0
973,東京都,千代田区,猿楽町,ハンバーガー,422.0,https://www.ubereats.com/jp/store/%E3%83%81%E3%83%A7%E3%82%A2%E3%83%81%E3%82%AD%E3%83%B3%E4%BB%A3%E5%AE%98%E5%B1%B1%E5%BA%97-choa-chicken-daikanyama/jEaFp0FaTRWETkPf4Xb8dg,チョアチキン代官山店 CHOA CHICKEN DAIKANYAMA,2021/7/29,187.0,4.8,5.0,12:00-23:00,5.0,0.240489607,99.0,11.0,1670.0
974,東京都,千代田区,猿楽町,ハンバーガー,423.0,https://www.ubereats.com/jp/store/%E3%81%86%E3%81%97%E3%81%93%E3%82%8D%E3%83%8F%E3%83%B3%E3%83%92%E3%83%BC%E3%83%8A-%E6%B8%8B%E8%B0%B7%E5%BA%97-ushigoro-bambina-shibuya/OgN-FZjTQESAaI5PZhriRQ,うしごろバンビーナ 渋谷店 USHIGORO Bambina Shibuya,2021/7/29,53.0,4.4,1.0,12:00-15:00,26.0,0.359956205,11.0,20.0,1576.0
975,東京都,千代田区,猿楽町,ハンバーガー,424.0,https://www.ubereats.com/jp/store/%E3%82%AB%E3%82%BB-%E3%82%A6%E3%82%B9%E3%83%9E%E3%82%AD-caze-uzumaki/2F4D5EedR_2JRChmxkWl0Q,カゼ ウズマキ caze uzumaki,2021/7/29,28.0,4.6,1.0,11:00-20:00,9.0,0.832388582,72.0,20.0,1622.0
976,東京都,千代田区,猿楽町,ハンバーガー,425.0,https://www.ubereats.com/jp/store/%E3%83%9E%E3%82%B7%E3%83%83%E3%82%AF%E3%82%B9%E3%83%8F%E3%82%A4%E3%82%B9%E4%B8%8B%E5%8C%97%E6%B2%A2-magic-spice/I6PMAoqpRc6zMN9rik3nLA,マジックスパイス下北沢 Magic Spice,2021/7/29,90.0,4.5,5.0,12:00-23:00,25.0,0.455193356,79.0,12.0,1054.0
977,東京都,千代田区,猿楽町,ハンバーガー,426.0,https://www.ubereats.com/jp/store/%E5%9B%9E%E3%81%97%E5%AF%BF%E5%8F%B8%E6%B4%BB-%E7%9B%AE%E9%BB%92%E5%BA%97-mawashisushi-katsu-meguro/00e6N365RnKoR2wQ23O6dg,回し寿司活 目黒店 Mawashisushi Katsu Meguro,2021/7/29,138.0,4.0,4.0,12:00-15:00,30.0,0.292684263,100.0,29.0,1487.0
978,東京都,千代田区,猿楽町,ハンバーガー,427.0,https://www.ubereats.com/jp/store/%E6%99%82%E3%81%9F%E3%82%89%E3%81%99-tokitarazu/31z5rGUZQYCIk6CycDN8hA,時たらず Tokitarazu,2021/7/29,28.0,4.7,1.0,11:00-20:00,6.0,0.837450077,80.0,29.0,1838.0
979,東京都,千代田区,猿楽町,ハンバーガー,428.0,https://www.ubereats.com/jp/store/%E3%83%8F%E3%83%BC%E3%82%AB%E3%83%BC%E3%83%95%E3%82%A1%E3%82%AF%E3%83%88%E3%83%AA%E3%83%BC-burger-factory/SljVLU9bRPmxayk4-sGd-A,バーガーファクトリー Burger Factory,2021/7/29,110.0,4.8,2.0,12:00-23:00,30.0,0.626048333,21.0,22.0,1659.0
980,東京都,千代田区,猿楽町,ハンバーガー,429.0,https://www.ubereats.com/jp/store/%E3%82%AB%E3%83%95%E3%82%A7%E3%83%8F%E3%83%8F%E3%83%8A%E3%83%88%E3%82%A6%E3%82%AD%E3%83%A7%E3%82%A6-cafe-habana-tokyo/nteZbxzCQP6DthKd0OKgGA,カフェハバナトウキョウ Cafe Habana Tokyo,2021/7/29,61.0,4.4,5.0,12:00-15:00,27.0,0.285118214,40.0,21.0,1000.0
